frame,domain,stage,value
17,cpu_ms,develop_submit,0.069700
17,cpu_ms,develop_wait,0.000200
17,cpu_ms,frame_wall,3071.370300
17,cpu_ms,light_selection_record,0.018300
17,cpu_ms,preprocess_submit,8.332700
17,cpu_ms,render_setup,0.043700
17,cpu_ms,render_submit,3059.870100
17,cpu_ms,render_wait,0.000600
17,cpu_ms,render_wall,3071.276900
17,cpu_ms,scene_metadata,0.023400
17,cpu_ms,scene_registration,1.528600
17,cpu_ms,scene_update,11.352200
17,cpu_ms,software_prepare,1.358100
17,count,blas_rebuilt,0
17,count,bvh_dispatches,36
17,count,bvh_nodes,13771756
17,count,gpu_timestamps,0
17,count,instances,48
18,cpu_ms,bvh_record,0.091800
18,cpu_ms,develop,0.133900
18,cpu_ms,develop_submit,0.098500
18,cpu_ms,develop_wait,0.000200
18,cpu_ms,frame_wall,3104.955300
18,cpu_ms,light_selection_record,0.032400
18,cpu_ms,preprocess_submit,6.696800
18,cpu_ms,render_setup,0.042700
18,cpu_ms,render_submit,3094.480300
18,cpu_ms,render_wait,0.000500
18,cpu_ms,render_wall,3104.820900
18,cpu_ms,scene_metadata,0.020700
18,cpu_ms,scene_registration,1.955100
18,cpu_ms,scene_update,10.284800
18,cpu_ms,software_prepare,1.478700
18,count,blas_rebuilt,0
18,count,bvh_dispatches,36
18,count,bvh_nodes,13771756
18,count,gpu_timestamps,0
18,count,instances,48
19,cpu_ms,bvh_record,0.087700
19,cpu_ms,develop,0.093400
19,cpu_ms,develop_submit,0.068900
19,cpu_ms,develop_wait,0.000100
19,cpu_ms,frame_wall,3154.161000
19,cpu_ms,light_selection_record,0.027700
19,cpu_ms,preprocess_submit,7.664200
19,cpu_ms,render_setup,0.049700
19,cpu_ms,render_submit,3143.053200
19,cpu_ms,render_wait,0.000500
19,cpu_ms,render_wall,3154.067100
19,cpu_ms,scene_metadata,0.022400
19,cpu_ms,scene_registration,1.656500
19,cpu_ms,scene_update,10.953200
19,cpu_ms,software_prepare,1.487900
19,count,blas_rebuilt,0
19,count,bvh_dispatches,36
19,count,bvh_nodes,13771756
19,count,gpu_timestamps,0
19,count,instances,48
