frame,domain,stage,value
25,cpu_ms,scene_metadata,0.023400
25,cpu_ms,scene_registration,1.082700
25,cpu_ms,scene_update,8.340400
25,cpu_ms,software_prepare,1.867500
25,count,gpu_timestamps,0
25,count,instances,49
25,count,optix_hardware_traversal,1
26,cpu_ms,develop,0.071700
26,cpu_ms,develop_submit,0.047500
26,cpu_ms,develop_wait,0.000200
26,cpu_ms,frame_wall,671.438200
26,cpu_ms,light_selection_record,0.019100
26,cpu_ms,preprocess_submit,4.667800
26,cpu_ms,render_setup,0.040800
26,cpu_ms,render_submit,663.808600
26,cpu_ms,render_wait,0.003700
26,cpu_ms,render_wall,671.365700
26,cpu_ms,scene_metadata,0.022400
26,cpu_ms,scene_registration,1.037300
26,cpu_ms,scene_update,7.499700
26,cpu_ms,software_prepare,1.750900
26,count,gpu_timestamps,0
26,count,instances,49
26,count,optix_hardware_traversal,1
27,cpu_ms,develop,0.072200
27,cpu_ms,develop_submit,0.047300
27,cpu_ms,develop_wait,0.000200
27,cpu_ms,frame_wall,672.060400
27,cpu_ms,light_selection_record,0.019300
27,cpu_ms,preprocess_submit,5.793400
27,cpu_ms,render_setup,0.041800
27,cpu_ms,render_submit,663.288000
27,cpu_ms,render_wait,0.000500
27,cpu_ms,render_wall,671.987500
27,cpu_ms,scene_metadata,0.023600
27,cpu_ms,scene_registration,1.082200
27,cpu_ms,scene_update,8.646300
27,cpu_ms,software_prepare,1.725300
27,count,gpu_timestamps,0
27,count,instances,49
27,count,optix_hardware_traversal,1
28,cpu_ms,develop,0.072200
28,cpu_ms,develop_submit,0.046600
28,cpu_ms,develop_wait,0.000200
28,cpu_ms,frame_wall,669.232000
28,cpu_ms,light_selection_record,0.023500
28,cpu_ms,preprocess_submit,4.665300
28,cpu_ms,render_setup,0.042200
28,cpu_ms,render_submit,661.257900
28,cpu_ms,render_wait,0.000500
28,cpu_ms,render_wall,669.158900
28,cpu_ms,scene_metadata,0.023200
28,cpu_ms,scene_registration,1.174200
28,cpu_ms,scene_update,7.847000
28,cpu_ms,software_prepare,1.958300
28,count,gpu_timestamps,0
28,count,instances,49
28,count,optix_hardware_traversal,1
29,cpu_ms,develop,0.074300
29,cpu_ms,develop_submit,0.047300
29,cpu_ms,develop_wait,0.000200
29,cpu_ms,frame_wall,670.494300
29,cpu_ms,light_selection_record,0.020000
29,cpu_ms,preprocess_submit,4.583100
29,cpu_ms,render_setup,0.041500
29,cpu_ms,render_submit,662.953200
29,cpu_ms,render_wait,0.000600
29,cpu_ms,render_wall,670.419200
29,cpu_ms,scene_metadata,0.022900
29,cpu_ms,scene_registration,1.051100
29,cpu_ms,scene_update,7.412000
29,cpu_ms,software_prepare,1.732700
29,count,gpu_timestamps,0
29,count,instances,49
29,count,optix_hardware_traversal,1
30,cpu_ms,develop,0.076900
30,cpu_ms,develop_submit,0.047100
30,cpu_ms,develop_wait,0.000200
30,cpu_ms,frame_wall,673.569900
30,cpu_ms,light_selection_record,0.019800
30,cpu_ms,preprocess_submit,4.612800
30,cpu_ms,render_setup,0.040500
30,cpu_ms,render_submit,665.872600
30,cpu_ms,render_wait,0.001100
30,cpu_ms,render_wall,673.492200
30,cpu_ms,scene_metadata,0.022200
30,cpu_ms,scene_registration,1.154600
30,cpu_ms,scene_update,7.566000
30,cpu_ms,software_prepare,1.754100
30,count,gpu_timestamps,0
30,count,instances,49
30,count,optix_hardware_traversal,1
31,cpu_ms,develop,0.071900
31,cpu_ms,develop_submit,0.048100
31,cpu_ms,develop_wait,0.000200
31,cpu_ms,frame_wall,671.182000
31,cpu_ms,light_selection_record,0.018700
31,cpu_ms,preprocess_submit,4.590900
31,cpu_ms,render_setup,0.041800
31,cpu_ms,render_submit,663.589500
31,cpu_ms,render_wait,0.001100
31,cpu_ms,render_wall,671.109300
31,cpu_ms,scene_metadata,0.022700
31,cpu_ms,scene_registration,1.070400
31,cpu_ms,scene_update,7.464600
31,cpu_ms,software_prepare,1.759600
31,count,gpu_timestamps,0
31,count,instances,49
31,count,optix_hardware_traversal,1
32,cpu_ms,develop,0.144100
32,cpu_ms,develop_submit,0.099800
32,cpu_ms,develop_wait,0.000300
32,cpu_ms,frame_wall,671.891500
32,cpu_ms,light_selection_record,0.021700
32,cpu_ms,preprocess_submit,4.859800
32,cpu_ms,render_setup,0.041300
32,cpu_ms,render_submit,663.946000
32,cpu_ms,render_wait,0.000800
32,cpu_ms,render_wall,671.746800
32,cpu_ms,scene_metadata,0.022700
32,cpu_ms,scene_registration,1.059900
32,cpu_ms,scene_update,7.746500
32,cpu_ms,software_prepare,1.779900
32,count,gpu_timestamps,0
32,count,instances,49
32,count,optix_hardware_traversal,1
33,cpu_ms,develop,0.072800
33,cpu_ms,develop_submit,0.047600
33,cpu_ms,develop_wait,0.000200
33,cpu_ms,frame_wall,672.977900
33,cpu_ms,light_selection_record,0.019300
33,cpu_ms,preprocess_submit,5.831300
33,cpu_ms,render_setup,0.040700
33,cpu_ms,render_submit,663.953200
33,cpu_ms,render_wait,0.000600
33,cpu_ms,render_wall,672.904400
33,cpu_ms,scene_metadata,0.022100
33,cpu_ms,scene_registration,1.262600
33,cpu_ms,scene_update,8.897800
33,cpu_ms,software_prepare,1.759900
33,count,gpu_timestamps,0
33,count,instances,49
33,count,optix_hardware_traversal,1
34,cpu_ms,develop,0.070900
34,cpu_ms,develop_submit,0.047700
34,cpu_ms,develop_wait,0.000200
34,cpu_ms,frame_wall,670.553500
34,cpu_ms,light_selection_record,0.021100
34,cpu_ms,preprocess_submit,4.513000
34,cpu_ms,render_setup,0.042200
34,cpu_ms,render_submit,663.092100
34,cpu_ms,render_wait,0.000600
34,cpu_ms,render_wall,670.481500
34,cpu_ms,scene_metadata,0.023000
34,cpu_ms,scene_registration,1.017400
34,cpu_ms,scene_update,7.333900
34,cpu_ms,software_prepare,1.757200
34,count,gpu_timestamps,0
34,count,instances,49
34,count,optix_hardware_traversal,1
35,cpu_ms,develop,0.072800
35,cpu_ms,develop_submit,0.048500
35,cpu_ms,develop_wait,0.000200
35,cpu_ms,frame_wall,672.134600
35,cpu_ms,light_selection_record,0.021100
35,cpu_ms,preprocess_submit,4.554900
35,cpu_ms,render_setup,0.041600
35,cpu_ms,render_submit,664.614800
35,cpu_ms,render_wait,0.000600
35,cpu_ms,render_wall,672.060900
35,cpu_ms,scene_metadata,0.022900
35,cpu_ms,scene_registration,1.045800
35,cpu_ms,scene_update,7.392100
35,cpu_ms,software_prepare,1.744700
35,count,gpu_timestamps,0
35,count,instances,49
35,count,optix_hardware_traversal,1
36,cpu_ms,develop,0.073100
36,cpu_ms,develop_submit,0.048500
36,cpu_ms,develop_wait,0.000100
36,cpu_ms,frame_wall,670.603200
36,cpu_ms,light_selection_record,0.017700
36,cpu_ms,preprocess_submit,5.010300
36,cpu_ms,render_setup,0.041700
36,cpu_ms,render_submit,662.607900
36,cpu_ms,render_wait,0.000600
36,cpu_ms,render_wall,670.529300
36,cpu_ms,scene_metadata,0.023200
36,cpu_ms,scene_registration,1.066000
36,cpu_ms,scene_update,7.867800
36,cpu_ms,software_prepare,1.748400
36,count,gpu_timestamps,0
36,count,instances,49
36,count,optix_hardware_traversal,1
37,cpu_ms,develop,0.072400
37,cpu_ms,develop_submit,0.048100
37,cpu_ms,develop_wait,0.000200
37,cpu_ms,frame_wall,670.989700
37,cpu_ms,light_selection_record,0.024300
37,cpu_ms,preprocess_submit,4.591200
37,cpu_ms,render_setup,0.039900
37,cpu_ms,render_submit,663.202900
37,cpu_ms,render_wait,0.000600
37,cpu_ms,render_wall,670.916500
37,cpu_ms,scene_metadata,0.022900
37,cpu_ms,scene_registration,1.012400
37,cpu_ms,scene_update,7.660800
37,cpu_ms,software_prepare,2.008000
37,count,gpu_timestamps,0
37,count,instances,49
37,count,optix_hardware_traversal,1
38,cpu_ms,develop,0.069700
38,cpu_ms,develop_submit,0.046700
38,cpu_ms,develop_wait,0.000200
38,cpu_ms,frame_wall,671.052300
38,cpu_ms,light_selection_record,0.101800
38,cpu_ms,preprocess_submit,4.640700
38,cpu_ms,render_setup,0.040900
38,cpu_ms,render_submit,663.402900
38,cpu_ms,render_wait,0.000700
38,cpu_ms,render_wall,670.981900
38,cpu_ms,scene_metadata,0.022900
38,cpu_ms,scene_registration,0.992100
38,cpu_ms,scene_update,7.525900
38,cpu_ms,software_prepare,1.765900
38,count,gpu_timestamps,0
38,count,instances,49
38,count,optix_hardware_traversal,1
39,cpu_ms,develop,0.070400
39,cpu_ms,develop_submit,0.046600
39,cpu_ms,develop_wait,0.000200
39,cpu_ms,frame_wall,670.300400
39,cpu_ms,light_selection_record,0.024100
39,cpu_ms,preprocess_submit,4.617200
39,cpu_ms,render_setup,0.320400
39,cpu_ms,render_submit,662.387500
39,cpu_ms,render_wait,0.000600
39,cpu_ms,render_wall,670.229200
39,cpu_ms,scene_metadata,0.023200
39,cpu_ms,scene_registration,1.044000
39,cpu_ms,scene_update,7.508900
39,cpu_ms,software_prepare,1.798400
39,count,gpu_timestamps,0
39,count,instances,49
39,count,optix_hardware_traversal,1
40,cpu_ms,develop,0.100400
40,cpu_ms,develop_submit,0.053300
40,cpu_ms,develop_wait,0.000100
40,cpu_ms,frame_wall,672.281000
40,cpu_ms,light_selection_record,0.020500
40,cpu_ms,preprocess_submit,5.517400
40,cpu_ms,render_setup,0.111800
40,cpu_ms,render_submit,663.625100
40,cpu_ms,render_wait,0.000600
40,cpu_ms,render_wall,672.179500
40,cpu_ms,scene_metadata,0.022600
40,cpu_ms,scene_registration,1.081800
40,cpu_ms,scene_update,8.417900
40,cpu_ms,software_prepare,1.772500
40,count,gpu_timestamps,0
40,count,instances,49
40,count,optix_hardware_traversal,1
41,cpu_ms,develop,0.071900
41,cpu_ms,develop_submit,0.047800
41,cpu_ms,develop_wait,0.000200
41,cpu_ms,frame_wall,672.550000
41,cpu_ms,light_selection_record,0.042800
41,cpu_ms,preprocess_submit,4.571400
41,cpu_ms,render_setup,0.040400
41,cpu_ms,render_submit,664.624800
41,cpu_ms,render_wait,0.000500
41,cpu_ms,render_wall,672.477400
41,cpu_ms,scene_metadata,0.022800
41,cpu_ms,scene_registration,1.075800
41,cpu_ms,scene_update,7.799200
41,cpu_ms,software_prepare,2.083900
41,count,gpu_timestamps,0
41,count,instances,49
41,count,optix_hardware_traversal,1
42,cpu_ms,develop,0.076400
42,cpu_ms,develop_submit,0.047600
42,cpu_ms,develop_wait,0.000200
42,cpu_ms,frame_wall,670.508600
42,cpu_ms,light_selection_record,0.019300
42,cpu_ms,preprocess_submit,4.591500
42,cpu_ms,render_setup,0.041400
42,cpu_ms,render_submit,662.855300
42,cpu_ms,render_wait,0.000600
42,cpu_ms,render_wall,670.431600
42,cpu_ms,scene_metadata,0.022300
42,cpu_ms,scene_registration,1.142400
42,cpu_ms,scene_update,7.522700
42,cpu_ms,software_prepare,1.744900
42,count,gpu_timestamps,0
42,count,instances,49
42,count,optix_hardware_traversal,1
43,cpu_ms,develop,0.102900
43,cpu_ms,develop_submit,0.066500
43,cpu_ms,develop_wait,0.000300
43,cpu_ms,frame_wall,671.670800
43,cpu_ms,light_selection_record,0.019100
43,cpu_ms,preprocess_submit,4.678100
43,cpu_ms,render_setup,0.041300
43,cpu_ms,render_submit,663.991400
43,cpu_ms,render_wait,0.000700
43,cpu_ms,render_wall,671.567100
43,cpu_ms,scene_metadata,0.023000
43,cpu_ms,scene_registration,1.055400
43,cpu_ms,scene_update,7.523000
43,cpu_ms,software_prepare,1.745400
