frame,domain,stage,value
13,cpu_ms,render_wall,3877.267500
13,cpu_ms,scene_metadata,0.023200
13,cpu_ms,scene_registration,21.237800
13,cpu_ms,scene_update,129.960100
13,cpu_ms,software_prepare,38.615300
13,count,blas_rebuilt,0
13,count,bvh_dispatches,78
13,count,bvh_nodes,969840
13,count,gpu_timestamps,0
13,count,instances,928
14,cpu_ms,bvh_record,1.499300
14,cpu_ms,develop,0.103000
14,cpu_ms,develop_submit,0.076300
14,cpu_ms,develop_wait,0.000200
14,cpu_ms,frame_wall,3871.385500
14,cpu_ms,light_selection_record,0.081800
14,cpu_ms,preprocess_submit,69.095900
14,cpu_ms,render_setup,0.073500
14,cpu_ms,render_submit,3741.783300
14,cpu_ms,render_wait,0.000500
14,cpu_ms,render_wall,3871.282000
14,cpu_ms,scene_metadata,0.023500
14,cpu_ms,scene_registration,20.326400
14,cpu_ms,scene_update,129.398400
14,cpu_ms,software_prepare,38.344000
14,count,blas_rebuilt,0
14,count,bvh_dispatches,78
14,count,bvh_nodes,969840
14,count,gpu_timestamps,0
14,count,instances,928
15,cpu_ms,bvh_record,1.217300
15,cpu_ms,develop,0.137500
15,cpu_ms,develop_submit,0.109800
15,cpu_ms,develop_wait,0.000400
15,cpu_ms,frame_wall,3871.137900
15,cpu_ms,light_selection_record,0.058600
15,cpu_ms,preprocess_submit,68.350100
15,cpu_ms,render_setup,0.084700
15,cpu_ms,render_submit,3742.201600
15,cpu_ms,render_wait,0.000600
15,cpu_ms,render_wall,3870.999800
15,cpu_ms,scene_metadata,0.023300
15,cpu_ms,scene_registration,20.481200
15,cpu_ms,scene_update,128.686200
15,cpu_ms,software_prepare,38.534600
15,count,blas_rebuilt,0
15,count,bvh_dispatches,78
15,count,bvh_nodes,969840
15,count,gpu_timestamps,0
15,count,instances,928
16,cpu_ms,bvh_record,1.282300
16,cpu_ms,develop,0.093900
16,cpu_ms,develop_submit,0.068200
16,cpu_ms,develop_wait,0.000300
16,cpu_ms,frame_wall,3863.368900
16,cpu_ms,light_selection_record,0.082600
16,cpu_ms,preprocess_submit,68.983600
16,cpu_ms,render_setup,0.105300
16,cpu_ms,render_submit,3732.367600
16,cpu_ms,render_wait,0.000700
16,cpu_ms,render_wall,3863.274600
16,cpu_ms,scene_metadata,0.023600
16,cpu_ms,scene_registration,21.305300
16,cpu_ms,scene_update,130.775600
16,cpu_ms,software_prepare,39.077300
16,count,blas_rebuilt,0
16,count,bvh_dispatches,78
16,count,bvh_nodes,969840
16,count,gpu_timestamps,0
16,count,instances,928
17,cpu_ms,bvh_record,1.150900
17,cpu_ms,develop,0.095600
17,cpu_ms,develop_submit,0.070100
17,cpu_ms,develop_wait,0.000200
17,cpu_ms,frame_wall,3877.968400
17,cpu_ms,light_selection_record,0.053100
17,cpu_ms,preprocess_submit,69.547100
17,cpu_ms,render_setup,0.075000
17,cpu_ms,render_submit,3746.804900
17,cpu_ms,render_wait,0.000500
17,cpu_ms,render_wall,3877.872200
17,cpu_ms,scene_metadata,0.023300
17,cpu_ms,scene_registration,22.334500
17,cpu_ms,scene_update,130.967600
17,cpu_ms,software_prepare,37.836700
17,count,blas_rebuilt,0
17,count,bvh_dispatches,78
17,count,bvh_nodes,969840
17,count,gpu_timestamps,0
17,count,instances,928
18,cpu_ms,bvh_record,1.120400
18,cpu_ms,develop,0.092300
18,cpu_ms,develop_submit,0.068500
18,cpu_ms,develop_wait,0.000200
18,cpu_ms,frame_wall,3871.171500
18,cpu_ms,light_selection_record,0.057200
18,cpu_ms,preprocess_submit,70.733700
18,cpu_ms,render_setup,0.096700
18,cpu_ms,render_submit,3737.580000
18,cpu_ms,render_wait,0.000500
18,cpu_ms,render_wall,3871.078700
18,cpu_ms,scene_metadata,0.024300
18,cpu_ms,scene_registration,22.683800
18,cpu_ms,scene_update,133.376000
18,cpu_ms,software_prepare,38.737100
18,count,blas_rebuilt,0
18,count,bvh_dispatches,78
18,count,bvh_nodes,969840
18,count,gpu_timestamps,0
18,count,instances,928
19,cpu_ms,bvh_record,1.137700
19,cpu_ms,develop,0.095000
19,cpu_ms,develop_submit,0.068700
