frame,domain,stage,value
29,cpu_ms,frame_wall,367.428600
29,cpu_ms,light_selection_record,0.206200
29,cpu_ms,preprocess_submit,12.232600
29,cpu_ms,render_setup,0.272700
29,cpu_ms,render_submit,156.894500
29,cpu_ms,render_wait,0.027600
29,cpu_ms,render_wall,365.678900
29,cpu_ms,scene_metadata,0.188400
29,cpu_ms,scene_registration,157.129200
29,cpu_ms,scene_update,208.258600
29,cpu_ms,software_prepare,38.498000
29,cpu_ms,static_upload,151.151400
29,count,gpu_timestamps,0
29,count,instances,928
29,count,native_ray_query,1
29,count,static_upload_bytes,250720
29,count,static_upload_calls,2345
30,cpu_ms,develop,1.560700
30,cpu_ms,develop_submit,1.324300
30,cpu_ms,develop_wait,0.016500
30,cpu_ms,frame_wall,372.294000
30,cpu_ms,light_selection_record,0.164600
30,cpu_ms,preprocess_submit,12.376100
30,cpu_ms,render_setup,0.299900
30,cpu_ms,render_submit,159.083000
30,cpu_ms,render_wait,0.025100
30,cpu_ms,render_wall,370.731400
30,cpu_ms,scene_metadata,0.182000
30,cpu_ms,scene_registration,159.204900
30,cpu_ms,scene_update,211.011000
30,cpu_ms,software_prepare,39.080200
30,cpu_ms,static_upload,152.410100
30,count,gpu_timestamps,0
30,count,instances,928
30,count,native_ray_query,1
30,count,static_upload_bytes,250720
30,count,static_upload_calls,2345
31,cpu_ms,develop,1.976700
31,cpu_ms,develop_submit,1.709300
31,cpu_ms,develop_wait,0.019900
31,cpu_ms,frame_wall,375.936900
31,cpu_ms,light_selection_record,0.148100
31,cpu_ms,preprocess_submit,12.576800
31,cpu_ms,render_setup,0.397700
31,cpu_ms,render_submit,157.014800
31,cpu_ms,render_wait,0.022900
31,cpu_ms,render_wall,373.958600
31,cpu_ms,scene_metadata,0.181600
31,cpu_ms,scene_registration,164.197900
31,cpu_ms,scene_update,216.248300
31,cpu_ms,software_prepare,39.135400
31,cpu_ms,static_upload,157.170400
31,count,gpu_timestamps,0
31,count,instances,928
31,count,native_ray_query,1
31,count,static_upload_bytes,250720
31,count,static_upload_calls,2345
32,cpu_ms,develop,2.290200
32,cpu_ms,develop_submit,1.824800
32,cpu_ms,develop_wait,0.017900
32,cpu_ms,frame_wall,376.005800
32,cpu_ms,light_selection_record,0.154600
32,cpu_ms,preprocess_submit,12.194600
32,cpu_ms,render_setup,0.270000
32,cpu_ms,render_submit,160.206300
32,cpu_ms,render_wait,0.038600
32,cpu_ms,render_wall,373.712600
32,cpu_ms,scene_metadata,0.180600
32,cpu_ms,scene_registration,160.935400
32,cpu_ms,scene_update,212.941600
32,cpu_ms,software_prepare,39.473300
32,cpu_ms,static_upload,154.184100
32,count,gpu_timestamps,0
32,count,instances,928
32,count,native_ray_query,1
32,count,static_upload_bytes,250720
32,count,static_upload_calls,2345
33,cpu_ms,develop,1.066800
33,cpu_ms,develop_submit,0.899300
33,cpu_ms,develop_wait,0.010300
33,cpu_ms,frame_wall,370.957100
33,cpu_ms,light_selection_record,0.154600
33,cpu_ms,preprocess_submit,12.465000
33,cpu_ms,render_setup,0.395800
33,cpu_ms,render_submit,157.659800
33,cpu_ms,render_wait,0.016300
33,cpu_ms,render_wall,369.888900
33,cpu_ms,scene_metadata,0.181600
33,cpu_ms,scene_registration,159.636500
33,cpu_ms,scene_update,211.516400
33,cpu_ms,software_prepare,39.075100
33,cpu_ms,static_upload,152.815600
33,count,gpu_timestamps,0
33,count,instances,928
33,count,native_ray_query,1
33,count,static_upload_bytes,250720
33,count,static_upload_calls,2345
34,cpu_ms,develop,1.270200
34,cpu_ms,develop_submit,1.040300
34,cpu_ms,develop_wait,0.014900
34,cpu_ms,frame_wall,368.908700
34,cpu_ms,light_selection_record,0.210100
34,cpu_ms,preprocess_submit,12.696200
34,cpu_ms,render_setup,0.981000
34,cpu_ms,render_submit,156.615600
34,cpu_ms,render_wait,0.019200
34,cpu_ms,render_wall,367.636900
34,cpu_ms,scene_metadata,0.182400
34,cpu_ms,scene_registration,158.133600
34,cpu_ms,scene_update,209.833100
34,cpu_ms,software_prepare,38.605800
34,cpu_ms,static_upload,152.331300
34,count,gpu_timestamps,0
34,count,instances,928
34,count,native_ray_query,1
34,count,static_upload_bytes,250720
34,count,static_upload_calls,2345
35,cpu_ms,develop,0.777300
35,cpu_ms,develop_submit,0.656800
35,cpu_ms,develop_wait,0.005600
35,cpu_ms,frame_wall,369.579000
35,cpu_ms,light_selection_record,0.314600
35,cpu_ms,preprocess_submit,13.453400
35,cpu_ms,render_setup,0.293100
35,cpu_ms,render_submit,154.736100
35,cpu_ms,render_wait,0.011200
35,cpu_ms,render_wall,368.800700
35,cpu_ms,scene_metadata,0.220400
35,cpu_ms,scene_registration,160.319500
