frame,domain,stage,value
19,cpu_ms,preprocess_submit,0.966000
19,cpu_ms,render_setup,0.294700
19,cpu_ms,render_submit,83.212100
19,cpu_ms,render_wait,0.030400
19,cpu_ms,render_wall,95.931700
19,cpu_ms,scene_metadata,0.202300
19,cpu_ms,scene_registration,8.890700
19,cpu_ms,scene_update,12.205000
19,cpu_ms,software_prepare,2.075100
19,cpu_ms,static_upload,9.153700
19,count,gpu_timestamps,0
19,count,instances,49
19,count,native_ray_query,1
19,count,static_upload_bytes,10608
19,count,static_upload_calls,104
20,cpu_ms,develop,0.255200
20,cpu_ms,develop_submit,0.147900
20,cpu_ms,develop_wait,0.004600
20,cpu_ms,frame_wall,97.108500
20,cpu_ms,light_selection_record,0.073300
20,cpu_ms,preprocess_submit,0.961200
20,cpu_ms,render_setup,0.197800
20,cpu_ms,render_submit,81.318300
20,cpu_ms,render_wait,0.010900
20,cpu_ms,render_wall,96.852300
20,cpu_ms,scene_metadata,0.187900
20,cpu_ms,scene_registration,11.593200
20,cpu_ms,scene_update,15.055400
20,cpu_ms,software_prepare,2.237100
20,cpu_ms,static_upload,11.340500
20,count,gpu_timestamps,0
20,count,instances,49
20,count,native_ray_query,1
20,count,static_upload_bytes,10608
20,count,static_upload_calls,104
21,cpu_ms,develop,0.507100
21,cpu_ms,develop_submit,0.252600
21,cpu_ms,develop_wait,0.011900
21,cpu_ms,frame_wall,94.226100
21,cpu_ms,light_selection_record,0.068000
21,cpu_ms,preprocess_submit,0.967000
21,cpu_ms,render_setup,0.198400
21,cpu_ms,render_submit,84.047100
21,cpu_ms,render_wait,0.019200
21,cpu_ms,render_wall,93.717500
21,cpu_ms,scene_metadata,0.164900
21,cpu_ms,scene_registration,6.188000
21,cpu_ms,scene_update,9.355400
21,cpu_ms,software_prepare,1.964800
21,cpu_ms,static_upload,6.548000
21,count,gpu_timestamps,0
21,count,instances,49
21,count,native_ray_query,1
21,count,static_upload_bytes,10608
21,count,static_upload_calls,104
22,cpu_ms,develop,0.411200
22,cpu_ms,develop_submit,0.217100
22,cpu_ms,develop_wait,0.010600
22,cpu_ms,frame_wall,95.202200
22,cpu_ms,light_selection_record,0.067400
22,cpu_ms,preprocess_submit,0.993400
22,cpu_ms,render_setup,0.206600
22,cpu_ms,render_submit,83.283500
22,cpu_ms,render_wait,0.021400
22,cpu_ms,render_wall,94.789500
22,cpu_ms,scene_metadata,0.187800
22,cpu_ms,scene_registration,7.711900
22,cpu_ms,scene_update,10.959300
22,cpu_ms,software_prepare,1.996600
22,cpu_ms,static_upload,7.780600
22,count,gpu_timestamps,0
22,count,instances,49
22,count,native_ray_query,1
22,count,static_upload_bytes,10608
22,count,static_upload_calls,104
23,cpu_ms,develop,0.346600
23,cpu_ms,develop_submit,0.195000
23,cpu_ms,develop_wait,0.005700
