frame,domain,stage,value
18,cpu_ms,develop,0.909000
18,cpu_ms,develop_submit,0.493200
18,cpu_ms,develop_wait,0.015300
18,cpu_ms,frame_wall,79.822100
18,cpu_ms,light_selection_record,0.098900
18,cpu_ms,preprocess_submit,1.241300
18,cpu_ms,render_setup,0.317600
18,cpu_ms,render_submit,60.606100
18,cpu_ms,render_wait,0.064800
18,cpu_ms,render_wall,78.911200
18,cpu_ms,scene_metadata,0.245200
18,cpu_ms,scene_registration,14.249700
18,cpu_ms,scene_update,17.642500
18,cpu_ms,software_prepare,1.803400
18,cpu_ms,static_upload,14.243900
18,count,gpu_timestamps,0
18,count,instances,48
18,count,native_ray_query,1
18,count,static_upload_bytes,11308
18,count,static_upload_calls,123
19,cpu_ms,develop,0.684900
19,cpu_ms,develop_submit,0.386100
19,cpu_ms,develop_wait,0.020200
19,cpu_ms,frame_wall,79.318500
19,cpu_ms,light_selection_record,0.086900
19,cpu_ms,preprocess_submit,1.226900
19,cpu_ms,render_setup,0.204700
19,cpu_ms,render_submit,58.954200
19,cpu_ms,render_wait,0.032900
19,cpu_ms,render_wall,78.631200
19,cpu_ms,scene_metadata,0.211600
19,cpu_ms,scene_registration,15.633400
19,cpu_ms,scene_update,19.183800
19,cpu_ms,software_prepare,2.022400
19,cpu_ms,static_upload,15.329900
19,count,gpu_timestamps,0
19,count,instances,48
19,count,native_ray_query,1
19,count,static_upload_bytes,11308
19,count,static_upload_calls,123
20,cpu_ms,develop,0.688400
20,cpu_ms,develop_submit,0.383100
20,cpu_ms,develop_wait,0.012300
20,cpu_ms,frame_wall,76.053100
20,cpu_ms,light_selection_record,0.083400
20,cpu_ms,preprocess_submit,1.230200
20,cpu_ms,render_setup,0.198800
20,cpu_ms,render_submit,57.109200
20,cpu_ms,render_wait,0.021400
20,cpu_ms,render_wall,75.362600
20,cpu_ms,scene_metadata,0.241400
20,cpu_ms,scene_registration,14.062700
20,cpu_ms,scene_update,17.629700
20,cpu_ms,software_prepare,2.009300
20,cpu_ms,static_upload,13.764700
20,count,gpu_timestamps,0
20,count,instances,48
20,count,native_ray_query,1
20,count,static_upload_bytes,11308
20,count,static_upload_calls,123
21,cpu_ms,develop,0.587300
21,cpu_ms,develop_submit,0.330500
21,cpu_ms,develop_wait,0.009000
21,cpu_ms,frame_wall,83.362500
21,cpu_ms,light_selection_record,0.268500
21,cpu_ms,preprocess_submit,1.819700
21,cpu_ms,render_setup,0.590200
21,cpu_ms,render_submit,61.504100
21,cpu_ms,render_wait,0.016600
21,cpu_ms,render_wall,82.773800
21,cpu_ms,scene_metadata,1.385000
21,cpu_ms,scene_registration,13.522100
21,cpu_ms,scene_update,20.474400
21,cpu_ms,software_prepare,3.472600
21,cpu_ms,static_upload,15.156700
21,count,gpu_timestamps,0
21,count,instances,48
21,count,native_ray_query,1
21,count,static_upload_bytes,11308
21,count,static_upload_calls,123
22,cpu_ms,develop,1.065900
22,cpu_ms,develop_submit,0.575300
22,cpu_ms,develop_wait,0.019400
22,cpu_ms,frame_wall,77.551300
22,cpu_ms,light_selection_record,0.085900
22,cpu_ms,preprocess_submit,1.234500
22,cpu_ms,render_setup,0.197500
22,cpu_ms,render_submit,60.450500
22,cpu_ms,render_wait,0.033800
22,cpu_ms,render_wall,76.482700
22,cpu_ms,scene_metadata,0.181200
22,cpu_ms,scene_registration,12.498300
22,cpu_ms,scene_update,15.644900
22,cpu_ms,software_prepare,1.642700
22,cpu_ms,static_upload,12.619100
22,count,gpu_timestamps,0
22,count,instances,48
22,count,native_ray_query,1
22,count,static_upload_bytes,11308
22,count,static_upload_calls,123
23,cpu_ms,develop,0.365700
23,cpu_ms,develop_submit,0.214200
23,cpu_ms,develop_wait,0.007800
23,cpu_ms,frame_wall,78.226900
23,cpu_ms,light_selection_record,0.072900
23,cpu_ms,preprocess_submit,1.226100
23,cpu_ms,render_setup,0.218300
23,cpu_ms,render_submit,59.709100
23,cpu_ms,render_wait,0.015400
23,cpu_ms,render_wall,77.860000
23,cpu_ms,scene_metadata,0.198900
23,cpu_ms,scene_registration,14.556600
23,cpu_ms,scene_update,17.597700
23,cpu_ms,software_prepare,1.539800
23,cpu_ms,static_upload,14.181300
23,count,gpu_timestamps,0
23,count,instances,48
23,count,native_ray_query,1
23,count,static_upload_bytes,11308
23,count,static_upload_calls,123
24,cpu_ms,develop,0.611300
24,cpu_ms,develop_submit,0.341000
24,cpu_ms,develop_wait,0.021000
24,cpu_ms,frame_wall,68.935300
24,cpu_ms,light_selection_record,0.081400
24,cpu_ms,preprocess_submit,1.218300
24,cpu_ms,render_setup,0.216600
24,cpu_ms,render_submit,55.858800
24,cpu_ms,render_wait,0.028700
24,cpu_ms,render_wall,68.321900
24,cpu_ms,scene_metadata,0.178500
24,cpu_ms,scene_registration,9.009000
24,cpu_ms,scene_update,12.072700
24,cpu_ms,software_prepare,1.582500
24,cpu_ms,static_upload,9.182100
24,count,gpu_timestamps,0
24,count,instances,48
24,count,native_ray_query,1
24,count,static_upload_bytes,11308
24,count,static_upload_calls,123
25,cpu_ms,develop,1.094400
25,cpu_ms,develop_submit,0.631100
25,cpu_ms,develop_wait,0.026300
25,cpu_ms,frame_wall,76.450600
25,cpu_ms,light_selection_record,0.073100
25,cpu_ms,preprocess_submit,1.232100
25,cpu_ms,render_setup,0.199100
25,cpu_ms,render_submit,58.475000
25,cpu_ms,render_wait,0.041100
25,cpu_ms,render_wall,75.353000
25,cpu_ms,scene_metadata,0.184300
25,cpu_ms,scene_registration,13.310100
25,cpu_ms,scene_update,16.368900
25,cpu_ms,software_prepare,1.566900
25,cpu_ms,static_upload,13.245500
25,count,gpu_timestamps,0
25,count,instances,48
25,count,native_ray_query,1
25,count,static_upload_bytes,11308
25,count,static_upload_calls,123
26,cpu_ms,develop,0.653900
26,cpu_ms,develop_submit,0.371400
26,cpu_ms,develop_wait,0.019000
26,cpu_ms,frame_wall,83.354700
26,cpu_ms,light_selection_record,0.111300
26,cpu_ms,preprocess_submit,1.504600
26,cpu_ms,render_setup,0.262200
26,cpu_ms,render_submit,61.078200
26,cpu_ms,render_wait,0.029800
26,cpu_ms,render_wall,82.697900
26,cpu_ms,scene_metadata,0.327200
26,cpu_ms,scene_registration,16.385700
26,cpu_ms,scene_update,20.978400
26,cpu_ms,software_prepare,2.645800
26,cpu_ms,static_upload,16.228400
26,count,gpu_timestamps,0
26,count,instances,48
26,count,native_ray_query,1
26,count,static_upload_bytes,11308
26,count,static_upload_calls,123
27,cpu_ms,develop,0.770300
27,cpu_ms,develop_submit,0.420700
27,cpu_ms,develop_wait,0.014800
