frame,domain,stage,value
34,cpu_ms,scene_registration,13.507900
34,cpu_ms,scene_update,16.033900
34,cpu_ms,software_prepare,1.880200
34,count,gpu_timestamps,0
34,count,instances,48
34,count,native_ray_query,1
35,cpu_ms,develop,0.470500
35,cpu_ms,develop_submit,0.112900
35,cpu_ms,develop_wait,0.116400
35,cpu_ms,frame_wall,64.764400
35,cpu_ms,light_selection_record,0.072200
35,cpu_ms,preprocess_submit,0.286000
35,cpu_ms,render_setup,0.925600
35,cpu_ms,render_submit,0.153600
35,cpu_ms,render_wait,51.452600
35,cpu_ms,render_wall,64.292300
35,cpu_ms,scene_metadata,0.174400
35,cpu_ms,scene_registration,9.606300
35,cpu_ms,scene_update,11.719800
35,cpu_ms,software_prepare,1.578500
35,count,gpu_timestamps,0
35,count,instances,48
35,count,native_ray_query,1
36,cpu_ms,develop,1.331100
36,cpu_ms,develop_submit,0.633100
36,cpu_ms,develop_wait,0.149700
36,cpu_ms,frame_wall,64.667300
36,cpu_ms,light_selection_record,0.070400
36,cpu_ms,preprocess_submit,0.276400
36,cpu_ms,render_setup,0.891100
36,cpu_ms,render_submit,0.143000
36,cpu_ms,render_wait,49.976600
36,cpu_ms,render_wall,63.333000
36,cpu_ms,scene_metadata,0.170600
36,cpu_ms,scene_registration,10.197200
36,cpu_ms,scene_update,12.273600
36,cpu_ms,software_prepare,1.556300
36,count,gpu_timestamps,0
36,count,instances,48
36,count,native_ray_query,1
37,cpu_ms,develop,0.965400
37,cpu_ms,develop_submit,0.268100
37,cpu_ms,develop_wait,0.153800
37,cpu_ms,frame_wall,64.078600
37,cpu_ms,light_selection_record,0.069200
37,cpu_ms,preprocess_submit,0.270200
37,cpu_ms,render_setup,1.042900
37,cpu_ms,render_submit,0.169100
37,cpu_ms,render_wait,47.671100
37,cpu_ms,render_wall,63.109500
37,cpu_ms,scene_metadata,0.188900
37,cpu_ms,scene_registration,11.958300
37,cpu_ms,scene_update,14.174800
37,cpu_ms,software_prepare,1.685600
37,count,gpu_timestamps,0
37,count,instances,48
37,count,native_ray_query,1
38,cpu_ms,develop,0.638800
38,cpu_ms,develop_submit,0.155400
38,cpu_ms,develop_wait,0.117200
38,cpu_ms,frame_wall,70.757500
38,cpu_ms,light_selection_record,0.070100
38,cpu_ms,preprocess_submit,0.277300
38,cpu_ms,render_setup,0.893000
38,cpu_ms,render_submit,0.137300
38,cpu_ms,render_wait,52.445100
38,cpu_ms,render_wall,70.115800
38,cpu_ms,scene_metadata,0.210800
38,cpu_ms,scene_registration,14.261800
38,cpu_ms,scene_update,16.580800
38,cpu_ms,software_prepare,1.757800
38,count,gpu_timestamps,0
38,count,instances,48
38,count,native_ray_query,1
39,cpu_ms,develop,1.440300
39,cpu_ms,develop_submit,0.244100
39,cpu_ms,develop_wait,0.763700
39,cpu_ms,frame_wall,65.804600
39,cpu_ms,light_selection_record,0.070800
39,cpu_ms,preprocess_submit,0.271700
39,cpu_ms,render_setup,0.890400
39,cpu_ms,render_submit,0.133300
39,cpu_ms,render_wait,49.723600
39,cpu_ms,render_wall,64.360800
39,cpu_ms,scene_metadata,0.259300
39,cpu_ms,scene_registration,11.092200
39,cpu_ms,scene_update,13.560700
39,cpu_ms,software_prepare,1.862900
39,count,gpu_timestamps,0
39,count,instances,48
39,count,native_ray_query,1
40,cpu_ms,develop,0.785900
40,cpu_ms,develop_submit,0.229800
40,cpu_ms,develop_wait,0.137300
40,cpu_ms,frame_wall,64.014200
40,cpu_ms,light_selection_record,0.107300
40,cpu_ms,preprocess_submit,0.307800
40,cpu_ms,render_setup,0.908100
40,cpu_ms,render_submit,0.144200
40,cpu_ms,render_wait,45.742000
40,cpu_ms,render_wall,63.224900
40,cpu_ms,scene_metadata,0.186900
40,cpu_ms,scene_registration,13.636200
40,cpu_ms,scene_update,16.372100
40,cpu_ms,software_prepare,2.130800
40,count,gpu_timestamps,0
40,count,instances,48
40,count,native_ray_query,1
41,cpu_ms,develop,0.401100
41,cpu_ms,develop_submit,0.100900
41,cpu_ms,develop_wait,0.102500
41,cpu_ms,frame_wall,72.529300
41,cpu_ms,light_selection_record,0.131300
41,cpu_ms,preprocess_submit,0.393700
41,cpu_ms,render_setup,0.998600
41,cpu_ms,render_submit,0.187500
41,cpu_ms,render_wait,52.386900
41,cpu_ms,render_wall,72.126700
41,cpu_ms,scene_metadata,0.291000
41,cpu_ms,scene_registration,15.379100
41,cpu_ms,scene_update,18.503500
41,cpu_ms,software_prepare,2.303300
41,count,gpu_timestamps,0
41,count,instances,48
41,count,native_ray_query,1
42,cpu_ms,develop,0.636500
42,cpu_ms,develop_submit,0.156300
42,cpu_ms,develop_wait,0.134600
42,cpu_ms,frame_wall,62.795300
42,cpu_ms,light_selection_record,0.071200
42,cpu_ms,preprocess_submit,0.297300
